Name_Adopt,RA_Adopt,Dec_Adopt,zem_Adopt,RA_UVES,Dec_UVES,RA_SSS,Dec_SSS,B_SSS,R1_SSS,R2_SSS,I_SSS,Name_SDSS,zem_SDSS,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,Name_NED,zem_NED,Name_SIMBAD,zem_SIMBAD,Spec_status,NumExp,ExpTime,WavStart,WavEnd,WavCoverage,Dispersion,CNR,ResPowerNom,SlitWidths,Binnings,Settings,Seeing,ProgIDs,PIObjNames,DLAzabs,DLAlogNHI,DLAelogNHI,DLAReference
J145102-232930,14:51:02.49,-23:29:30.9,2.215,14:51:02.50,-23:29:30.7,14:51:02.492,-23:29:30.97,17.198,17.073,16.956,16.39,,,,,,,,[HB89] 1448-232,2.215,QSO B1448-2317,2.208,0,30,96094,3043.9467165445,10428.3429429841,"3048.18-6838.50,6849.29-6920.74,6931.82-8516.90,8651.60-9078.75,9085.86-10086.54,10087.78-10254.61,10258.56-10428.34",1.75,"42,51,96,102,73","59.8,49.8,61.8,61.8,47.8","0.5,0.8,1.0","1x1,2x2","346,437,564,580,860","0.31,0.71,1.39","077.A-0646(A),079.A-0108(A),079.A-0303(A),166.A-0106(A)","pks1448m232,pksm1448m232",,,,
J145147-151220,14:51:47.03,-15:12:20.2,4.763,14:51:47.03,-15:12:20.2,14:51:47.035,-15:12:20.23,,,18.628,16.972,,,,,,,,PMN J1451-1512,4.763,2MASS J14514704-1512200,4.763,0,18,64800,3755.130697286,10429.4533446677,"4955.21-5578.87,5579.39-5759.07,5834.52-6302.08,6302.65-8520.38,8655.23-8886.71,8888.86-9923.85,9965.82-10087.56,10094.12-10255.67,10265.00-10429.45",2.5,"0,0,89,123,69","0.0,0.0,47.8,47.8,47.8",1,2x2,"437,580,860","0.48,0.64,1.21",166.A-0106(A),q1451m15,,,,
J145333+002943,14:53:33.01,+00:29:43.6,1.3,14:53:33.04,+00:29:46.0,14:53:32.982,+00:29:43.74,22.17,19.39,19.434,,SDSS J145333.01+002943.6,1.3,23.381,21.466,19.805,19.536,19.001,SDSS J145333.01+002943.5,1.297,SDSS J145333.01+002943.6,1.297,0,4,18000,4776.1442225931,10428.0976890122,"4810.04-4830.94,4858.01-4868.96,4885.63-4923.18,4925.72-4962.83,4966.02-5230.01,5238.13-5756.45,5837.51-6058.16,6070.85-6276.87,6284.94-6762.37,6767.16-6827.64,6844.34-8514.94,8649.85-10086.24,10088.01-10254.34,10259.13-10428.10",2.5,"0,0,6,9,10","0.0,0.0,47.8,47.8,47.8",1,2x2,"580,860","NA,NA,NA",267.B-5698(A),j1453p0029,,,,
J145433-401232,14:54:33.01,-40:12:32.4,1.81,14:54:32.92,-40:12:32.6,14:54:33.017,-40:12:32.40,19.387,18.68,17.908,16.957,,,,,,,,PKS 1451-400,1.81,QSO J1454-4012,1.81,4,0,0,0.0,0.0,,0.0,,,,,,,,,,,,
J145641-061743,14:56:41.39,-06:17:43.1,1.249,14:56:41.23,-06:17:43.6,14:56:41.398,-06:17:43.17,18.152,17.189,17.413,16.985,,,,,,,,[HB89] 1454-060,1.249,4C -05.62,1.249,0,4,2635,3282.7681891671,9465.4520549455,"3293.82-5823.87,5828.63-7515.86,7660.63-8400.50,8400.64-8466.96,8467.10-9465.45",2.5,"7,10,15,21,14","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.52,0.63,0.82",075.A-0841(A),4cmm05.62,,,,
J151053-054307,15:10:53.59,-05:43:07.5,1.185,15:10:53.57,-05:43:06.3,15:10:53.596,-05:43:07.57,17.28,,16.772,16.522,,,,,,,,[HB89] 1508-055,1.185,4C -05.64,1.191,0,4,1372,3282.5147168762,9465.4315684603,"3297.74-7516.22,7660.87-9465.43",2.5,"3,8,12,17,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.51,0.57,0.69",075.A-0841(A),4cmm05.64,,,,
J151352+085555,15:13:52.52,+08:55:55.7,2.901,15:13:52.54,+08:55:56.7,15:13:52.537,+08:55:55.90,18.021,16.909,17.096,16.494,SDSS J151352.52+085555.7,2.901,19.103,17.747,17.512,17.077,16.851,,,,,0,17,52713,3284.6664427925,10429.460955645,"3284.67-5601.63,5675.07-6652.50,6709.77-8531.84,8663.69-9094.46,9106.15-10087.65,10089.25-10255.68,10260.38-10429.46",2.5,"19,40,77,78,52","49.8,49.8,47.8,47.8,47.8","0.8,1.0","2x1,2x2","390,437,564,860","0.34,0.56,1.75","65.P-0038(A),69.B-0108(A),71.B-0136(A)","1511p09,1511p091,q1511p09",,,,
J154049+144745,15:40:49.50,+14:47:45.8,0.605,15:40:49.43,+14:47:46.4,15:40:49.505,+14:47:45.87,17.658,15.552,17.433,16.807,,,,,,,,[HB89] 1538+149,0.605,4C 14.60,0.605,0,2,600,3756.6078541306,9465.5623387807,"3756.61-4985.05,5674.84-5822.24,5828.26-5920.50,5926.03-5980.74,5987.88-7450.61,7457.07-7515.94,7660.72-9465.56",2.5,"0,3,0,6,6","0.0,49.8,0.0,47.8,47.8",1,2x2,"437,760","0.62,0.90,1.16",075.A-0841(A),4cmp14.60,,,,
J155035+052710,15:50:35.27,+05:27:10.4,1.417,15:50:35.25,+05:27:10.9,15:50:35.271,+05:27:10.35,20.071,17.588,18.558,18.633,SDSS J155035.27+052710.4,1.417,18.906,18.645,18.265,18.003,17.764,[HB89] 1548+056,1.422,4C 05.64,1.422,0,4,2176,3282.5319610636,9465.5602272703,"3294.08-5234.93,5238.81-5588.66,5594.39-5635.46,5641.01-5822.96,5830.59-7294.45,7300.23-7385.47,7389.04-7452.35,7456.14-7516.32,7660.98-9465.56",2.5,"2,5,8,12,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.44,0.55,0.63",075.A-0841(A),4cmp05.64,,,,
J155658-791404,15:56:58.86,-79:14:04.2,0.152,15:56:58.74,-79:14:05.1,15:56:58.865,-79:14:04.26,18.795,17.628,17.797,17.279,,,,,,,,,,QSO B1549-790,0.149,0,7,22800,3758.9294529841,9466.7532587807,"3790.82-4988.01,5679.53-5826.47,5829.14-6301.98,6302.46-7278.48,7278.84-7520.59,7665.78-7796.20,7796.78-8887.92,8889.18-8921.78,8922.89-8960.47,8961.22-9378.59,9379.22-9422.33,9422.88-9442.15,9443.02-9466.75",2.5,"0,6,0,18,28","0.0,49.8,0.0,47.8,47.8",1,2x2,"437,760","0.61,1.00,1.43",081.B-0285(A),pks1549m79,,,,
J160457+220300,16:04:57.50,+22:03:00.5,1.979,16:04:57.51,+22:03:01.7,16:04:57.515,+22:03:00.41,19.704,19.089,18.659,17.895,SDSS J160457.50+220300.5,1.979,19.758,19.339,19.012,18.263,17.807,SDSS J160457.50+220300.5,1.988,2MASS J16045749+2203007,1.979,0,6,29400,3282.6353045726,6652.4303296686,"3284.94-4519.87,4619.05-5599.24,5673.69-6652.43",2.5,"5,7,19,23,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.64,0.87,2.32",081.A-0334(B),sdssmj160457p220300,,,,
J160501-011220,16:05:01.20,-01:12:20.6,4.922,16:05:01.17,-01:12:21.6,16:05:01.206,-01:11:42.23,22.146,20.292,20.602,,SDSS J160501.20-011220.6,4.922,25.328,26.298,22.549,19.805,19.861,SDSS J160501.20-011220.7,4.922,QSO J1605-0112,4.92,0,3,12600,6508.7363447142,10255.3301566674,"6518.71-6552.85,6557.11-8328.76,8487.53-10255.33",3.0,"0,0,0,0,17","0.0,0.0,0.0,0.0,33.4","1.2,1.5",3x2,842,"0.53,0.87,1.06",67.A-0078(A),q1605m01,,,,
J161749+024643,16:17:49.90,+02:46:43.0,1.339,16:17:49.92,+02:46:46.2,16:17:49.903,+02:46:43.09,17.424,,17.217,16.913,,,,,,,,[HB89] 1615+029,1.339,QSO B1615+029,1.339,0,4,2080,3282.5718352904,9465.5962746346,"3297.72-7516.35,7661.01-9465.60",2.5,"4,11,13,20,13","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.57,0.69,0.79",075.A-0841(A),pksm1615p029,,,,
J162116-004250,16:21:16.92,-00:42:50.8,3.703,16:21:16.92,-00:42:51.0,16:21:16.922,-00:42:50.94,18.506,17.185,17.255,16.797,SDSS J162116.92-004250.8,3.703,22.062,18.61,17.285,17.256,17.252,SDSS J1621-0042,3.703,2MASS J16211691-0042509,3.7,0,29,86596,3281.8993675613,9466.8933467491,"3734.93-7526.66,7654.90-9466.89",2.5,"0,52,71,105,74","0.0,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.52,0.99,2.20","075.A-0464(A),091.A-0833(A),093.A-0575(A)",q1621m0042,,,,
J162439+234512,16:24:39.08,+23:45:12.1,0.927,16:24:39.05,+23:45:13.4,16:24:39.100,+23:45:12.22,18.57,18.39,18.064,17.884,SDSS J162439.08+234512.1,0.927,18.841,18.432,18.139,18.135,18.092,3C 336,0.927,3C 336.0,0.927,0,8,12500,3282.5895713926,9465.8052889723,"3285.47-7516.45,7661.11-9465.81",2.5,"10,14,32,31,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,580,760","0.46,0.64,0.98","075.A-0841(A),69.A-0371(A)","3c336,3cm336",,,,
J163145+115603,16:31:45.17,+11:56:03.3,1.783,16:31:45.09,+11:56:03.3,16:31:45.163,+11:56:02.73,18.728,18.29,18.199,17.523,SDSS J163145.17+115603.3,1.783,18.885,18.634,18.486,18.194,18.046,[HB89] 1629+120,1.795,NRAO 1629+12,0.0,0,4,11999,3045.9448549561,6811.912642943,"3048.69-3873.89,4779.63-4808.61,4811.90-4846.45,4850.33-4884.88,4888.50-4923.94,4927.80-4949.05,4971.26-5235.35,5240.94-5578.87,5579.38-5756.90,5836.80-6065.15,6069.91-6278.31,6284.02-6301.86,6302.65-6811.91",2.5,"12,0,25,28,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.53,0.61,0.82",69.A-0410(A),q1629p120,,,,
J173302-130449,17:33:02.72,-13:04:49.5,0.902,17:33:02.71,-13:04:49.5,17:33:02.726,-13:04:49.55,17.762,18.213,16.788,17.162,,,,,,,,[HB89] 1730-130,0.902,QSO B1730-1302,0.902,0,4,9600,3283.7734096843,10428.7993351178,"3283.77-5163.23,5242.19-5356.38,5356.74-5578.62,5579.13-5779.68,5784.65-6211.63,6693.42-6775.52,6782.70-6822.30,6828.21-6927.15,6934.03-8518.93,8653.10-9466.61,9475.85-9614.51,9629.76-9767.08,9785.02-9922.40,9937.72-10087.18,10105.61-10255.03,10274.71-10428.80",2.5,"2,10,13,0,19","59.8,65.3,70.9,0.0,70.9","0.6,0.8",2x2,"390,520,860","0.64,0.77,1.13",67.C-0157(A),q1730m130,,,,
J174358-035004,17:43:58.85,-03:50:04.6,1.054,17:43:58.85,-03:50:04.6,17:43:58.854,-03:50:04.68,19.768,19.368,18.647,18.676,,,,,,,,[HB89] 1741-038,1.054,QSO B1741-03,1.054,0,10,27099,3283.6875976459,10428.3528813059,"3309.34-3933.94,3935.84-4125.17,4129.82-4211.48,4220.62-5161.76,5234.06-5780.06,5784.11-6207.74,6690.68-6770.37,6784.62-6930.03,6934.13-8518.06,8652.37-10087.08,10088.68-10255.10,10259.72-10428.35",2.5,"3,15,28,0,19","59.8,53.8,47.8,0.0,70.9","0.6,0.8,1.0",2x2,"390,520,860","0.48,0.84,1.35","087.A-0597(A),67.C-0157(A)","pksm1741m038,q1741m038",,,,
J193957-100241,19:39:57.25,-10:02:41.4,3.787,19:39:57.24,-10:02:41.3,19:39:57.258,-10:02:41.49,18.8,17.099,17.188,16.67,,,,,,,,PKS 1937-101,3.787,QSO J1939-1002,3.787,0,5,27000,3283.006814668,6812.9149368783,"3820.62-4519.59,4780.57-4808.72,4812.25-4846.60,4850.08-4923.22,4927.95-5760.19,5836.49-6064.28,6069.38-6812.91",2.5,"0,38,98,88,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.52,0.82,2.00",077.A-0166(A),pks1937m101,,,,
J194025-690756,19:40:25.51,-69:07:56.9,3.154,19:40:25.85,-69:07:56.7,19:40:25.516,-69:07:56.92,20.177,18.398,18.451,17.163,,,,,,,,[HB89] 1935-692,3.154,QSO B1935-69,3.152,0,5,23511,4775.7582241168,6812.133103372,"4780.70-4852.47,4857.45-5578.63,5579.33-5758.43,5836.75-6301.80,6302.48-6810.77",2.5,"0,0,51,60,0","0.0,0.0,47.8,47.8,0.0",1,2x2,580,"0.58,0.77,1.19",65.O-0693(A),pks1935m692,,,,
J200324-325144,20:03:24.09,-32:51:44.9,3.773,20:03:23.99,-32:51:44.4,20:03:24.098,-32:51:44.92,18.829,17.289,17.218,16.815,,,,,,,,[HB89] 2000-330,3.773,QSO J2003-3251,3.783,0,21,75600,3285.4966255399,10431.748978845,"4151.75-6927.37,6934.14-8524.53,8658.73-9925.38,9931.67-10257.07,10260.49-10431.75",2.5,"0,130,110,82,81","0.0,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,580,860","0.60,0.84,1.34","166.A-0106(A),65.O-0299(A)",pks2000m330,,,,
J201717-401924,20:17:17.12,-40:19:24.1,4.131,22:15:27.22,-16:11:33.1,20:17:17.128,-40:19:24.11,21.842,18.181,18.292,17.862,,,,,,,,BR J2017-4019,4.131,BR B2013-4028,4.131,0,1,3600,4369.7987743194,6408.7994674849,"4384.58-5360.23,5434.50-5440.53,5440.62-5706.99,5707.14-5987.61,5987.71-6301.54,6302.96-6348.69,6348.80-6379.26,6379.37-6397.11,6397.21-6408.80",2.5,"0,10,14,0,0","0.0,47.8,47.8,0.0,0.0",1,2x2,540,"0.80,0.92,1.03",71.A-0114(A),q2017m4019,,,,
J204719-163905,20:47:19.66,-16:39:05.9,1.932,20:47:19.77,-16:39:06.7,20:47:19.664,-16:39:05.91,17.769,17.18,17.425,16.706,,,,,,,,[HB89] 2044-168,1.932,QSO B2044-168,1.932,0,10,8412,3282.0896417913,9907.8929993621,"3288.25-5237.06,5239.20-5822.23,5832.67-9905.25",2.5,"18,37,13,45,41","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,410,437,580,760,800","0.77,1.03,1.49","075.A-0841(A),71.B-0106(B)","owmm174,pksm2044m168",,,,
J210757-062010,21:07:57.67,-06:20:10.6,0.642,21:07:57.70,-06:20:10.1,21:07:57.664,-06:20:10.64,17.782,16.245,16.702,16.03,SDSS J210757.67-062010.6,0.642,18.221,17.483,17.23,16.834,16.776,FBQS J2107-0620,0.646,FBQS J2107-0620,0.644,0,6,14400,3044.9413365287,10428.4379361836,"3062.92-5599.35,5677.07-6651.18,6706.09-6774.44,6782.64-6837.49,6838.69-6853.19,6864.52-6934.65,6941.02-6988.88,7002.99-8523.11,8662.69-8828.46,8829.78-8887.25,8888.66-8921.19,8922.45-9094.86,9102.98-9314.76,9316.47-9377.50,9378.68-9441.22,9442.16-9478.69,9479.64-9504.73,9505.36-9520.83,9522.18-9924.21,9932.74-9943.35,9944.18-9948.16,9949.24-9963.18,9965.01-9974.16,9975.24-10086.83,10101.14-10254.93,10280.19-10428.44",2.5,"19,42,47,46,49","49.8,49.8,47.8,47.8,47.8",1,2x2,"346,437,564,860","0.77,0.95,1.45",075.B-0190(A),q2107m0620,,,,
J211654-433234,21:16:54.28,-43:32:34.2,2.053,21:16:54.47,-43:32:32.7,21:16:54.285,-43:32:34.20,18.298,18.082,17.963,17.453,,,,,,,,LBQS 2113-4345,2.053,LBQS 2113-4345,2.05,0,7,13550,3045.3441342514,10256.0271316801,"3138.89-5237.64,5245.37-5578.93,5579.67-9615.13,9627.57-9767.71,9774.23-9925.19,9936.12-10087.91,10118.83-10256.03",2.5,"9,12,24,26,18","47.6,45.5,46.0,47.8,44.2","1.0,1.1",2x2,"346,437,580,760,860","0.53,1.12,1.48","077.A-0714(A),69.A-0586(A)","t2mctq553,tripletm3",,,,
J211719-433424,21:17:19.37,-43:34:24.7,2.041,21:17:19.54,-43:34:24.3,21:17:19.372,-43:34:24.71,18.456,17.913,18.227,17.701,,,,,,,,LBQS 2114-4347,2.041,LBQS 2114-4346,2.04,0,11,19000,3045.2783960479,10255.4636506224,"3053.87-10087.52,10089.04-10255.46",2.5,"8,14,22,24,17","45.5,45.5,44.2,44.2,44.2","1.0,1.1",2x2,"346,437,580,760,860","0.56,0.89,2.08","077.A-0714(A),69.A-0586(A)","t1mctq353,tripletm1",,,,
J211739-433537,21:17:39.51,-43:35:37.7,2.05,21:17:39.79,-43:35:36.9,21:17:39.511,-43:35:37.72,18.5,17.902,18.504,17.272,,,,,,,,CTS 0554,2.05,CTQ 554,2.05,0,6,7875,3046.4952749989,10255.1992993578,"3074.49-5758.42,5834.01-6838.07,6857.49-6933.97,6940.80-6993.43,6995.47-8523.69,8658.73-10087.51,10089.11-10255.20",2.5,"4,9,10,9,10","45.5,45.5,44.2,44.2,44.2",1.1,2x2,"346,437,580,860","0.64,0.91,1.36",69.A-0586(A),t3mctq554,,,,
J211810-301911,21:18:10.60,-30:19:11.6,0.979,21:18:10.67,-30:19:11.1,21:18:10.601,-30:19:11.62,16.644,16.304,16.359,16.015,,,,,,,,[HB89] 2115-305,0.979,QSO B2115-304,0.979,0,4,1600,3282.8534832822,9466.4873737416,"3307.86-5827.03,5828.05-7516.62,7661.41-9466.49",2.5,"4,11,20,25,15","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","1.16,1.30,1.46",075.A-0841(A),oxmm325,,,,
J211927-353740,21:19:27.60,-35:37:40.5,2.341,21:19:27.53,-35:37:38.9,21:19:27.603,-35:37:40.51,17.452,17.19,17.193,16.713,,,,,,,,[HB89] 2116-358,2.341,QSO J2119-3537,2.34,0,2,7200,3292.6176880337,6653.657089915,"3292.62-4529.50,4621.22-4657.54,4660.46-4689.93,4696.35-5578.64,5580.18-5600.04,5676.49-6302.08,6303.02-6547.97,6549.45-6653.66",2.5,"14,15,37,36,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.34,0.40,0.48",65.O-0158(A),q2116m358,,,,
J212912-153841,21:29:12.12,-15:38:41.0,3.268,21:29:12.17,-15:38:41.0,21:29:12.124,-15:38:41.04,17.615,16.623,17.266,16.308,,,,,,,,[HB89] 2126-158,3.268,QSO B2126-150,3.268,0,29,101016,3283.5321129301,10430.0332842782,"3420.14-5578.49,5579.51-5596.80,5672.87-6616.51,6620.26-6650.97,6695.21-6843.62,6848.01-6922.19,6931.09-8517.09,8655.06-8905.83,8907.46-9086.70,9087.23-9768.07,9771.74-9925.56,9931.36-10087.36,10094.43-10255.90,10273.62-10430.03",2.5,"15,74,128,141,87","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,860","0.34,0.72,1.50",166.A-0106(A),pks2126m158,,,,
J213302-464026,21:33:02.07,-46:40:26.9,2.23,21:33:02.12,-46:40:27.0,21:33:02.070,-46:40:26.90,19.154,18.974,18.626,18.151,,,,,,,,[HV93] 212945.37-465347.9,2.23,QSO B2129-4653,2.23,0,2,7200,3283.4124919954,6653.0066275518,"3283.41-4520.45,4620.69-4691.66,4699.89-5578.10,5578.70-5599.86,5674.51-6301.20,6301.83-6364.62,6365.42-6615.72,6620.57-6653.01",2.5,"5,6,11,10,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.80,0.91,1.34",074.A-0201(A),q2129m468a,,,,
J213314-464030,21:33:14.12,-46:40:30.0,2.204,21:33:14.10,-46:40:30.6,21:33:14.120,-46:40:30.04,19.9,19.705,19.993,,,,,,,,,[HV95] 212957.48-465351.4,2.204,[VV96] J213314.2-464031,2.208,0,3,18000,3283.5065478913,6653.0862460864,"3283.51-4520.69,4620.05-5578.26,5578.91-5600.12,5674.48-6301.22,6302.38-6364.81,6365.50-6616.13,6619.61-6653.09",2.5,"8,8,17,15,0","49.8,49.8,47.8,47.8,0.0","1.0,1.2",2x2,"390,564","0.62,0.94,1.42",073.A-0071(A),q2129m468b,,,,
J213638+004154,21:36:38.58,+00:41:54.2,1.94,21:36:38.54,+00:41:53.8,21:36:38.584,+00:41:54.08,17.438,16.868,17.063,16.505,SDSS J213638.58+004154.2,1.94,17.066,17.065,16.916,16.632,16.475,[HB89] 2134+004,1.932,QSO J2136+0041,1.932,0,4,1280,3283.1517535169,9466.7159006923,"3301.85-4741.28,4745.95-5822.51,5828.87-7516.80,7661.59-9466.72",2.5,"5,14,13,19,13","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.53,0.59,0.89",075.A-0841(A),oxmp057,,,,
J214222-441929,21:42:22.14,-44:19:29.8,3.22,21:42:22.34,-44:19:30.9,21:42:22.143,-44:19:29.81,20.73,,19.706,,,,,,,,,[VH95] 2139-4433,3.22,QSO J2142-4419,3.22,0,9,43600,4089.8688346979,9397.809761358,"4153.45-4688.43,4693.36-5578.16,5579.65-6062.57,6067.68-7101.52,7108.57-7418.71,7560.49-9303.77",2.5,"0,8,9,18,0","0.0,41.5,47.8,41.1,0.0","1.0,1.2","2x2,3x2","470,474,580,750","0.60,1.00,1.21","65.O-0299(A),68.A-0216(A),69.A-0204(A)",q2139m4433,,,,
J214225-442018,21:42:25.76,-44:20:18.3,3.23,21:42:25.88,-44:20:17.2,21:42:25.767,-44:20:18.33,18.556,17.564,17.44,16.892,,,,,,,,[MWA91] 2139-4434,3.23,LBQS 2139-4434,3.23,0,5,19800,4129.7609212242,9397.4173842417,"4129.76-7413.95,7560.42-7915.25,7915.52-8453.84,8454.19-8869.22,8869.44-8945.13,8945.43-9397.42",2.5,"0,24,22,43,0","0.0,41.5,44.5,41.1,0.0","1.0,1.2",2x2,"474,580,750","1.08,1.37,1.77","65.O-0299(A),69.A-0204(A)",q2139m4434,,,,
J214304-445035,21:43:04.01,-44:50:35.9,3.06,21:43:04.11,-44:50:37.5,21:43:04.016,-44:50:35.97,20.576,,20.258,19.11,,,,,,,,[VH95] 2139-4504A,3.06,QSO B2139-4504A,3.06,0,4,18000,4089.6241893112,9322.2404816768,"4089.62-4234.02,4234.34-5312.92,5610.58-5746.14,5750.12-5890.92,5891.27-5896.87,5897.21-6043.13,6050.79-6301.21,6301.79-6364.80,6365.27-6499.64,6500.24-7370.54,7371.04-7418.83,7564.38-7761.19,7761.70-7795.18,7795.96-7809.68,7810.21-7822.66,7823.11-7842.45,7843.10-7914.98,7915.44-7994.45,7994.98-8289.91,8290.53-8297.31,8300.77-8345.75,8346.58-8353.96,8354.87-8383.62,8384.32-8431.44,8432.00-8447.55,8448.75-8453.61,8454.04-8466.60,8467.37-8777.60,8778.11-8828.47,8829.14-8837.83,8838.57-8850.96,8852.14-8887.27,8887.79-8920.76,8921.88-8959.45,8960.27-9314.55,9315.64-9322.24",2.5,"0,4,0,6,0","0.0,41.5,0.0,41.1,0.0",1.2,2x2,"470,750","0.71,0.87,1.17",68.A-0216(A),q2139m4504a,,,,
J214622-152543,21:46:22.97,-15:25:43.8,0.701,21:46:22.92,-15:25:41.7,21:46:22.975,-15:25:43.86,17.63,16.978,17.345,16.907,,,,,,,,[HB89] 2143-156 NED01,0.701,QSO B2143-156,0.698,0,4,1480,3282.9426288033,9466.6654916603,"3295.34-4713.50,4715.90-5824.23,5829.33-7449.61,7458.31-7517.20,7661.81-9466.67",2.5,"2,6,9,12,7","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.63,0.83,1.14",075.A-0841(A),oxmm173,,,,
J214805+065738,21:48:05.46,+06:57:38.4,0.99,21:48:05.46,+06:57:37.9,21:48:05.465,+06:57:38.45,16.637,16.33,15.995,15.584,,,,,,,,[HB89] 2145+067,0.99,4C 06.69,0.99,0,8,10800,3282.9683920724,10430.8719353974,"3284.79-5235.49,5242.83-9925.53,9942.23-10057.81,10058.87-10088.31",1.5,"8,25,31,23,29","64.0,63.1,62.1,47.8,62.1","0.3,0.4,1.0","1x1,2x2","390,437,520,580,760,860","0.50,0.81,1.17","075.A-0841(A),67.C-0157(A)","4cmp06.69,q2145p067",,,,
J215155-302753,21:51:55.52,-30:27:53.7,2.345,21:51:55.45,-30:27:52.6,21:51:55.525,-30:27:53.70,17.953,17.381,17.267,16.823,,,,,,,,[HB89] 2149-307,2.345,QSO J2151-3027,2.345,0,2,5200,3283.1526964332,6654.422142681,"3294.04-4519.19,4619.78-5132.08,5132.60-5597.37,5678.51-6302.28,6302.96-6651.59",2.5,"11,13,27,25,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.69,0.78,0.88",075.A-0158(B),b2149m307,,,,
J215324+053618,21:53:24.57,+05:36:18.5,1.967,21:53:24.56,+05:36:20.3,21:53:24.575,+05:36:18.57,18.119,17.412,18.055,17.45,,,,,,,,[HB89] 2150+053,1.967,4C 05.81,1.98,0,4,2400,3282.9603763723,9466.7166683995,"3289.35-5822.41,5833.30-7517.24,7661.91-9466.72",2.5,"4,9,11,15,11","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.64,0.75,0.79",075.A-0841(A),4cmp05.81,,,,
J215406+033540,21:54:06.73,+03:35:40.4,4.363,21:54:06.80,+03:35:40.7,21:54:06.738,+03:35:40.49,21.956,19.168,18.806,18.304,,,,,,,,PSS J2154+0335,4.363,QSO B2151+0321,4.363,0,1,3599,4576.6315294891,6610.1591275736,"4576.63-5560.69,5636.70-5705.46,5705.55-5977.97,5978.11-5990.59,5990.69-6230.72,6230.93-6349.58,6349.68-6361.24,6361.34-6586.11,6586.22-6595.07,6595.24-6610.16",2.5,"0,0,11,19,0","0.0,0.0,47.8,47.8,0.0",1,2x2,560,"0.82,0.82,0.83",69.A-0613(A),2154p0335,,,,
J215501-092224,21:55:01.51,-09:22:24.6,0.19,21:55:01.59,-09:22:20.9,21:55:01.512,-09:22:24.67,14.46,14.393,14.259,13.851,,,,,,,,FBQS J2155-0922,0.19,QSO B2152-0936,0.192,0,2,600,3284.3819044004,6656.6359929339,"3286.41-4522.73,4625.02-4695.40,4700.92-5602.92,5678.27-6655.19",2.5,"27,26,50,43,0","13.2,13.2,22.2,22.2,0.0",2.1,2x2,"390,564","0.89,0.97,1.13",167.D-0407(A),he2152m0936,,,,
J215806-150109,21:58:06.27,-15:01:09.2,0.672,21:58:06.27,-15:01:09.8,21:58:06.277,-15:01:09.25,18.634,16.911,17.759,16.206,,,,,,,,[HB89] 2155-152,0.672,QSO B2155-1515,0.672,0,5,2600,3282.9563678392,9466.7051094274,"3302.59-4654.69,4657.37-5824.10,5830.81-7517.23,7661.84-9466.71",2.5,"2,8,11,17,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.64,0.68,0.82",075.A-0841(A),oxmm192,,,,
J220734-403655,22:07:34.40,-40:36:55.9,3.155,22:07:34.32,-40:36:56.0,22:07:34.408,-40:36:55.93,18.478,17.746,17.342,17.158,,,,,,,,[HB89] 2204-408,3.155,QSO B2204-4051,3.155,0,7,16588,3282.300733148,6809.5754926705,"3294.20-4518.32,4780.14-5578.21,5578.86-5755.31,5834.22-6301.32,6302.01-6805.49",2.5,"13,16,55,65,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.60,0.70,1.05",71.B-0106(B),qm2204m408,,,,
J220743-534633,22:07:43.73,-53:46:33.8,1.206,22:07:43.86,-53:46:34.3,22:07:43.730,-53:46:33.87,18.452,18.082,18.074,17.534,,,,,,,,[HB89] 2204-540,1.206,QSO B2204-540,1.206,0,4,2868,3282.8848130515,9466.4198332051,"3290.01-5235.75,5242.17-5593.18,5597.19-5756.91,5757.96-5821.02,5831.56-7449.98,7458.43-7515.81,7661.42-9466.42",2.5,"5,9,14,19,10","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.74,1.15,1.30",075.A-0841(A),pksm2204m54,,,,
